id,name,meaning,gender,origin,PeoplesCount,WhenPeoplesCount,Source
28544,achilles,lipless,Male,Greek,8000,04.07.2016 14:04:39,myData.biz
28545,achir,new,Male,Indian,575,04.07.2016 14:04:47,myData.biz
28546,acim,&quot;The Lord will judge.&quot;,Male,Hebrew,3000,04.07.2016 14:04:55,myData.biz
28547,acima,"Feminine form of Acim, &quot;the Lord will judge.&quot;Variants include Acimah, Achima, and Achimah.&quot;",Female,Hebrew,2000,04.07.2016 14:05:04,myData.biz
28548,acis,myth name (lover of Galatea),Male,Greek,4000,04.07.2016 14:05:11,myData.biz
28549,acker,from the oak tree,Male,English,11000,04.07.2016 14:05:19,myData.biz
28550,ackerley,Dweller at the acre meadow,Male,English,1000,04.07.2016 14:05:27,myData.biz
28551,ackerley,from the oak-tree meadow,Male,English,1000,04.07.2016 14:05:35,myData.biz
28552,ackerman,man of oak,Male,English,24000,04.07.2016 14:05:43,myData.biz
28553,ackley,Dwells at the oak tree meadow,Male,English,4000,04.07.2016 14:05:51,myData.biz
28554,acolmixtli,meaning unknown,Male,Nahuatl,1,04.07.2016 14:05:59,myData.biz
28555,aconteus,myth name,Male,Greek,0,04.07.2016 14:06:07,myData.biz
28556,acrisius,myth name (grandfather of Perseus),Male,Greek,12,04.07.2016 14:06:15,myData.biz
28557,actassi,share the sea,Male,Chamoru,1,04.07.2016 14:06:23,myData.biz
28558,acteon,myth name (a hunter torn apart by his own dogs),Male,Greek,703,04.07.2016 14:06:32,myData.biz
28559,acwel,Kills,Male,Anglo-Saxon,9,04.07.2016 14:06:39,myData.biz
28560,acwellen,kills,Male,Anglo,6,04.07.2016 14:06:47,myData.biz
28561,acwellen,Kills,Male,Anglo-Saxon,6,04.07.2016 14:06:55,myData.biz
28562,ada,"&quot;Noble.&quot;Some variants include Ad, Adda, Addie, and Adie.",Female,German,247000,04.07.2016 14:07:03,myData.biz
28563,ada,"happy ADABEL, ADBELLE",Female,Teutonic,247000,04.07.2016 14:07:11,myData.biz
28564,ada,Ibo of Nigeria name for firstborn females.,Female,African,247000,04.07.2016 14:07:20,myData.biz
28565,ada,Joyful,Female,German,247000,04.07.2016 14:07:27,myData.biz
28566,ada,Ornament.,Female,Hebrew,247000,04.07.2016 14:07:35,myData.biz
28567,ada,Wealthy,Female,English,247000,04.07.2016 14:07:43,myData.biz
28568,a'dab,hope; need,Female,Arabic,63,04.07.2016 14:07:53,myData.biz
28569,adah,&quot;Ornamented; decorated.&quot;,Female,Hebrew,6000,04.07.2016 14:07:59,myData.biz
28570,adah,Beautiful. Ornament.,Female,Hebrew,6000,04.07.2016 14:08:08,myData.biz
28571,adahy,Cherokee name meaning &quot; lives in the woods.&quot;,Male,Native,63,04.07.2016 14:08:15,myData.biz
28572,adahy,Lives in the woods (Cherokee),Male,Native American,63,04.07.2016 14:08:23,myData.biz
28573,adair,From the ford by the oak trees,Male,Celtic,20000,04.07.2016 14:08:31,myData.biz
28574,adair,From the oak tree ford,Male,Scottish,20000,04.07.2016 14:08:39,myData.biz
28575,adair,From the oak tree ford.,Female,Scottish,20000,04.07.2016 14:08:47,myData.biz
28576,adair,from the oak-tree ford,Male,Gaelic,20000,04.07.2016 14:08:56,myData.biz
28577,adaira,From the oak tree ford,Female,Scottish,137,04.07.2016 14:09:04,myData.biz
28578,adairia,From the oak tree ford,Female,Scottish,10,04.07.2016 14:09:11,myData.biz
28579,adal,Noble,Male,German,9000,04.07.2016 14:09:19,myData.biz
28580,adal,Sweet or noble,Female,German,9000,04.07.2016 14:09:27,myData.biz
28581,adalard,Brave,Male,German,69,04.07.2016 14:09:35,myData.biz
28582,adalbeorht,Noble,Female,English,9,04.07.2016 14:09:44,myData.biz
28583,adalbert,Intelligent or noble,Male,German,2000,04.07.2016 14:09:51,myData.biz
28584,adalbrechta,Noble,Female,English,13,04.07.2016 14:09:59,myData.biz
28585,adalene,Variant of Adela.,Female,French,194,04.07.2016 14:10:09,myData.biz
28586,adalgar,Noble spearman,Male,German,26,04.07.2016 14:10:17,myData.biz
28587,adalgisa,"Italian name of Germanic origin, meaning &quot;noble pledge&quot; or &quot;noble hostage.&quot;",Female,Italian,2000,04.07.2016 14:10:23,myData.biz
28588,adalhard,Brave,Male,German,13,04.07.2016 14:10:31,myData.biz
28589,adalheida,Sweet or noble,Female,German,44,04.07.2016 14:10:42,myData.biz
28590,adali,Noble,Female,German,27000,04.07.2016 14:10:48,myData.biz
28591,adalia,"&quot;God is my refuge.&quot;Also an Old German name meaning &quot;noble one.&quot;Some variants include Adal, Adalee, Adalie, Adalley, and Addala.",Female,Hebrew,2000,04.07.2016 14:10:55,myData.biz
28592,adalia,"&quot;Noble one.&quot;Also a Hebrew name meaning &quot;God is my refuge.&quot;Some variants include Adal, Adalee, Adalie, Adalley, and Addala.",Female,German,2000,04.07.2016 14:11:03,myData.biz
28593,adalia,Noble,Female,German,2000,04.07.2016 14:11:11,myData.biz
28594,adalia,Of the nobility. Noble.,Female,Spanish,2000,04.07.2016 14:11:19,myData.biz
28595,adalicia,Of the nobility. Noble.,Female,French,76,04.07.2016 14:11:28,myData.biz
28596,adalicia,Of the nobility. Noble.,Female,German,76,04.07.2016 14:11:36,myData.biz
28597,adalie,Noble,Female,German,234,04.07.2016 14:11:43,myData.biz
28598,adalie,Of the nobility. Noble.,Female,French,234,04.07.2016 14:11:51,myData.biz
28599,adaliz,Of the nobility. Noble.,Female,French,495,04.07.2016 14:11:59,myData.biz
28600,adaliz,Of the nobility. Noble.,Female,German,495,04.07.2016 14:12:07,myData.biz
28601,adalric,Noble friend,Male,German,79,04.07.2016 14:12:16,myData.biz
28602,adalrik,Noble friend,Male,German,16,04.07.2016 14:12:23,myData.biz
28603,adalson,Son of All,Male,English,60,04.07.2016 14:12:33,myData.biz
28604,adalwen,Noble friend,Male,German,24,04.07.2016 14:12:40,myData.biz
28605,adalwin,Noble friend,Male,German,32,04.07.2016 14:12:48,myData.biz
28606,adalwine,noble friend,Male,German,14,04.07.2016 14:12:55,myData.biz
28607,adalwolf,Noble wolf,Male,German,55,04.07.2016 14:13:04,myData.biz
28608,adalwolfa,Noble she wolf,Female,German,35,04.07.2016 14:13:12,myData.biz
28609,adalyn,Variant of Adela.,Female,French,597,04.07.2016 14:13:20,myData.biz
28610,adam,&quot;Of the red earth.&quot;,Male,Hebrew,1000000,04.07.2016 14:13:29,myData.biz
28611,adam,From the red earth. In the biblical Genesis account man was created from the red earth of Eden.,Male,Hebrew,1000000,04.07.2016 14:13:35,myData.biz
28612,adam,Of the red earth,Male,English,1000000,04.07.2016 14:13:43,myData.biz
28613,adama,Ibo of Nigeria female name meaning &quot;beautiful child&quot; or &quot;queenly.&quot;,Female,African,30000,04.07.2016 14:13:51,myData.biz
28614,adamina,"Feminine form of Adam, &quot;of the red earth.&quot;Some variants are Adamine, Adaminna, Addie, Mina, and Minna.",Female,Hebrew,623,04.07.2016 14:14:00,myData.biz
28615,adamnan,Little Adam,Male,Irish,45,04.07.2016 14:14:07,myData.biz
28616,adamnan,name of an abbot,Male,Anglo,45,04.07.2016 14:14:15,myData.biz
28617,adamnan,Name of an abbot,Male,Anglo-Saxon,45,04.07.2016 14:14:23,myData.biz
28618,adamson,Son of Adam,Male,English,35000,04.07.2016 14:14:31,myData.biz
28619,adamson,Son of Adam,Male,Hebrew,35000,04.07.2016 14:14:39,myData.biz
28620,adan,Little fire,Female,Irish,42000,04.07.2016 14:14:47,myData.biz
28621,adan,Variation of Adam From the red earth.,Male,Spanish,42000,04.07.2016 14:14:55,myData.biz
28622,adan,"Yoruba of Nigeria name meaning &quot;a large bat.&quot;Also, the Spanish equivalent of Adam.",Male,African,42000,04.07.2016 14:15:03,myData.biz
28623,adana,Spanish feminine of Adam.,Female,Spanish,306000,04.07.2016 14:15:12,myData.biz
28624,adanech,Amharic and Tigrinya of Ethiopia female name meaning &quot;she has rescued them.&quot;,Female,African,87,04.07.2016 14:15:20,myData.biz
28625,adanna,Ibo of Nigeria female name meaning &quot;father's daughter.&quot;,Female,African,2000,04.07.2016 14:15:27,myData.biz
28626,adar,Fire,Female,Hebrew,20000,04.07.2016 14:15:35,myData.biz
28627,adar,Noble,Male,Hebrew,20000,04.07.2016 14:15:43,myData.biz
28628,adara,"&quot;Beauty.&quot;Also an Arabic name meaning &quot;virgin,&quot; and a Hebrew name meaning &quot;fire.&quot; Variants, Adar and Adra, exist.",Female,Greek,4000,04.07.2016 14:15:51,myData.biz
28629,adara,"&quot;Fire.&quot;Also an Greek name meaning &quot;beauty,&quot; and a Arabic name meaning &quot;virgin.&quot; Variants, Adar and Adra, exist.",Female,Hebrew,4000,04.07.2016 14:15:59,myData.biz
28630,adara,"&quot;Virgin.&quot;Also an Greek name meaning &quot;beauty,&quot; and a Hebrew name meaning &quot;fire.&quot; Variants, Adar and Adra, exist.",Female,Arabic,4000,04.07.2016 14:16:07,myData.biz
28631,adara,Fire,Female,Hebrew,4000,04.07.2016 14:16:15,myData.biz
28632,adara,From the ford at the oak tree,Female,Irish,4000,04.07.2016 14:16:23,myData.biz
28633,adara,Virgin,Female,Arabic,4000,04.07.2016 14:16:31,myData.biz
28634,adare,From the ford of the oak tree,Male,Irish,2000,04.07.2016 14:16:40,myData.biz
28635,adda,Wealthy,Female,English,14000,04.07.2016 14:16:47,myData.biz
28636,addam,Variation of Adam . From the red earth.,Male,Hebrew,2000,04.07.2016 14:16:55,myData.biz
28637,addaneye,Lives on the noble's island,Male,English,2,04.07.2016 14:17:03,myData.biz
28638,addergoole,From between two fords,Male,Irish,9,04.07.2016 14:17:11,myData.biz
28639,addie,Variant of Adela.,Female,French,16000,04.07.2016 14:17:19,myData.biz
28640,addilynn,,Female,Unknown,15,04.07.2016 14:17:28,myData.biz
28641,addis,Son of Adam,Male,English,39000,04.07.2016 14:17:36,myData.biz
28642,addisen,child of Adam,Male,Unknown,72,04.07.2016 14:17:44,myData.biz
28643,addisen,Strong woman. Variant of Addison.,Female,Unknown,72,04.07.2016 14:17:52,myData.biz
28644,addison,Son of Adam.,Male,English,50000,04.07.2016 14:18:00,myData.biz
28645,addney,Lives on the noble's island,Male,English,68,04.07.2016 14:18:08,myData.biz
28646,addo,Ghana name meaning &quot;king of the road.&quot;,Male,African,9000,04.07.2016 14:18:15,myData.biz
28647,addula,"&quot;Noble cheer.&quot; ADELA, ADEL, ADELINE, ADELINA, ADALINE, ADALINA, ADELICIA, ADALIA, ADALIE, ADAL",Female,Teutonic,87,04.07.2016 14:18:23,myData.biz
28648,addy,Ardent,Male,English,20000,04.07.2016 14:18:31,myData.biz
28649,addyson,Awesome,Female,English,647,04.07.2016 14:18:39,myData.biz
28650,ade,&quot;Royal one.&quot;,Male,African,144000,04.07.2016 14:18:48,myData.biz
28651,ade,a mistress of Lancelot,Female,Arthurian,144000,04.07.2016 14:18:55,myData.biz
28652,ade,A mistress of Lancelot,Female,Arthurian Legend,144000,04.07.2016 14:19:03,myData.biz
28653,adeben,born twelfth,Male,Egyptian,62,04.07.2016 14:19:11,myData.biz
28654,adeela,similar; equal,Female,Arabic,1000,04.07.2016 14:19:19,myData.biz
28655,adeen,Little fire,Female,Irish,616,04.07.2016 14:19:27,myData.biz
28656,adel,just,Male,Arabic,149000,04.07.2016 14:19:35,myData.biz
28657,adel,Noble,Male,German,149000,04.07.2016 14:19:43,myData.biz
28658,adela,Good humor,Female,French,42000,04.07.2016 14:19:51,myData.biz
28659,adela,Pleasant: Of the nobility. Noble.,Female,German,42000,04.07.2016 14:19:59,myData.biz
28660,adelaide,"&quot;Noble.&quot;Some variants are Ada, Adela, Adele, and Adeline.",Female,German,217000,04.07.2016 14:20:08,myData.biz
28661,adelaide,Of the nobility. Noble.,Female,French,217000,04.07.2016 14:20:15,myData.biz
28662,adelaide,Sweet or noble,Female,German,217000,04.07.2016 14:20:23,myData.biz
28663,adelajda,Polish form of Adelaide (noble) ALBINKA,Female,Polish,212,04.07.2016 14:20:32,myData.biz
28664,adelbert,"bright, noble",Male,Hungarian,2000,04.07.2016 14:20:40,myData.biz
28665,adelbert,Intelligent or noble,Male,German,2000,04.07.2016 14:20:47,myData.biz
28666,adele,"&quot;Nobility.&quot;Also French name meaning &quot;pleasant; good humor.&quot;Variants include Adele (with accent), Adelia, Adella and Adelle.",Female,German,55000,04.07.2016 14:20:55,myData.biz
28667,adele,"&quot;Pleasant; good humor.&quot; Also Old German name meaning &quot;nobility.&quot;Variants include Adele (with accent), Adelia, Adella and Adelle.",Female,French,55000,04.07.2016 14:21:03,myData.biz
28668,adele,Good humor: Of the nobility. Noble.,Female,French,55000,04.07.2016 14:21:11,myData.biz
28669,adele,Pleasant,Female,German,55000,04.07.2016 14:21:19,myData.biz
28670,adelhard,Resolute,Male,German,137,04.07.2016 14:21:28,myData.biz
28671,adelheid,Sweet or noble,Female,German,2000,04.07.2016 14:21:35,myData.biz
28672,adelheide,Sweet or noble,Female,German,43,04.07.2016 14:21:44,myData.biz
28673,adelia,Of the nobility. Noble.,Female,French,25000,04.07.2016 14:21:51,myData.biz
28674,adelina,Noble or kind or winged,Female,Spanish,47000,04.07.2016 14:21:59,myData.biz
28675,adelina,"noble, kind",Female,Spanish,47000,04.07.2016 14:22:07,myData.biz
28676,adelina,Of the nobility. Noble. Variant of Adela.,Female,French,47000,04.07.2016 14:22:15,myData.biz
28677,adelina,Sweet or noble,Female,German,47000,04.07.2016 14:22:23,myData.biz
28678,adelinda,"&quot;Noble; sweet.&quot;A compound name consisting of Adele, &quot;nobility,&quot; and Linda, &quot;pretty.&quot;",Female,Teutonic,326,04.07.2016 14:22:32,myData.biz
28679,adelinda,Sweet or noble,Female,German,326,04.07.2016 14:22:40,myData.biz
28680,adeline,"&quot;Woman of noble estate.&quot; Some variants and diminutives are Adaline, Adelind, Adella, Addi, Addy, Aline, Dahlina, Daline, Delina, Delly, Delyne, Edelie, and Lina.",Female,German,29000,04.07.2016 14:22:47,myData.biz
28681,adeline,Sweet: of the nobility. Noble.,Female,German,29000,04.07.2016 14:22:55,myData.biz
28682,adeline,Variant of Adela.,Female,French,29000,04.07.2016 14:23:03,myData.biz
28683,adelisa,Of the nobility. Noble.,Female,French,649,04.07.2016 14:23:13,myData.biz
28684,adelisa,Of the nobility. Noble.,Female,German,649,04.07.2016 14:23:19,myData.biz
28685,adelise,Forerunner of Alice Of the nobility. Noble.,Female,French,145,04.07.2016 14:23:28,myData.biz
28686,adelita,Kind or winged: Of the nobility. Noble.,Female,Spanish,3000,04.07.2016 14:23:36,myData.biz
28687,adelita,Sweet or noble,Female,German,3000,04.07.2016 14:23:43,myData.biz
28688,adella,Of the nobility. Noble.,Female,Spanish,5000,04.07.2016 14:23:51,myData.biz
28689,adelle,Of the nobility. Noble.,Female,French,6000,04.07.2016 14:24:00,myData.biz
28690,adelle,Sweet or noble,Female,German,6000,04.07.2016 14:24:07,myData.biz
28691,adelpha,&quot;Dear sister.&quot;Variants include Adelphe and Adelphie.,Female,Greek,96,04.07.2016 14:24:17,myData.biz
28692,adelynn,Variant of Adela.,Female,French,316,04.07.2016 14:24:24,myData.biz
28693,adelyte,Has good humor,Female,German,36,04.07.2016 14:24:32,myData.biz
28694,adem,earth,Male,Turkish,395000,04.07.2016 14:24:40,myData.biz
28695,aden,Variant of Aiden.,Male,Unknown,35000,04.07.2016 14:24:47,myData.biz
28696,adena,"&quot;Decoration.&quot;Variants include Adene, Adina, and Adine.",Female,Hebrew,5000,04.07.2016 14:24:56,myData.biz
28697,adena,Tender,Female,Hebrew,5000,04.07.2016 14:25:03,myData.biz
28698,adene,Tender,Female,Hebrew,560,04.07.2016 14:25:14,myData.biz
28699,adenne,Firey or fire. Variant of Aden and Aiden.,Female,Unknown,0,04.07.2016 14:25:19,myData.biz
28700,adeola,rainbow,Male,Unknown,10000,04.07.2016 14:25:27,myData.biz
28701,adeola,Yoruba of Nigeria female name meaning &quot;crown of honor.&quot;,Female,African,10000,04.07.2016 14:25:35,myData.biz
28702,aderet,Crown,Male,Hebrew,232,04.07.2016 14:25:44,myData.biz
28703,aderrig,From the red ford,Male,Irish,1,04.07.2016 14:25:51,myData.biz
28704,adetoun,Yoruba of Nigeria female name meaning &quot;princess.&quot;,Female,African,737,04.07.2016 14:25:59,myData.biz
28705,adette,Sweet or noble,Female,German,253,04.07.2016 14:26:09,myData.biz
28706,adham,black,Male,Arabic,18000,04.07.2016 14:26:16,myData.biz
28707,adhamh,Gaelic form of Adam (man of the red earth),Male,Gaelic,95,04.07.2016 14:26:26,myData.biz
28708,adhamh,Of the earth,Male,Irish,95,04.07.2016 14:26:32,myData.biz
28709,adhamh,Of the earth,Male,Scottish,95,04.07.2016 14:26:40,myData.biz
28710,adharma,lawless,Male,Indian,31,04.07.2016 14:26:51,myData.biz
28711,adhiambo,Luo of Kenya name for females born after sunset.,Female,African,1000,04.07.2016 14:26:58,myData.biz
28712,adi,myth name (a form of Vasishtha),Male,Indian,231000,04.07.2016 14:27:04,myData.biz
28713,adi,myth name?,Male,Romanian,231000,04.07.2016 14:27:11,myData.biz
28714,adia,Wealthy,Female,English,7000,04.07.2016 14:27:21,myData.biz
28715,adianna,Unknown,Female,Unknown,82,04.07.2016 14:27:29,myData.biz
28716,adib,polite,Male,Arabian,15000,04.07.2016 14:27:38,myData.biz
28717,adiba,"&quot;Cultured; refined; polite.&quot; Variant, Adibah, exists.",Female,Arabic,4000,04.07.2016 14:27:45,myData.biz
28718,adiba,Polite,Female,Arabic,4000,04.07.2016 14:27:51,myData.biz
28719,adibe,&quot;Polite.&quot; AL-HADIYE,Female,Arabian,520,04.07.2016 14:28:01,myData.biz
28720,adiella,&quot;The Lord's decoration.&quot;,Female,Hebrew,134,04.07.2016 14:28:10,myData.biz
28721,adil,Judicious,Male,Arabic,174000,04.07.2016 14:28:17,myData.biz
28722,adila,Similar,Female,Arabic,7000,04.07.2016 14:28:25,myData.biz
28723,adila,similar; equal,Female,Arabic,7000,04.07.2016 14:28:31,myData.biz
28724,adilah,similar; equal,Female,Arabic,4000,04.07.2016 14:28:41,myData.biz
28725,adilene,Variant of Adela.,Female,French,4000,04.07.2016 14:28:50,myData.biz
28726,adima,"&quot;Noble; renowned.&quot; ADOLPHINA, ADOLPHINE",Female,Teutonic,1000,04.07.2016 14:28:56,myData.biz
28727,adin,&quot;Slender and delicate.&quot; Variants include Adina and Adeana.,Female,Hebrew,10000,04.07.2016 14:29:04,myData.biz
28728,adin,delicate,Male,Hebrew,10000,04.07.2016 14:29:11,myData.biz
28729,adin,Pleasure given. Adin was a biblical exile who returned to Israel from Babylon.,Male,Hebrew,10000,04.07.2016 14:29:19,myData.biz
28730,adina,"Amharic of Ethiopia word sometimes used as a female name, meaning &quot;she has saved.&quot;",Female,African,64000,04.07.2016 14:29:28,myData.biz
28731,adina,Slender.,Female,Hebrew,64000,04.07.2016 14:29:35,myData.biz
28732,adinah,Slender.,Female,Hebrew,148,04.07.2016 14:29:46,myData.biz
28733,adinam,&quot;Tender.&quot;,Female,Hebrew,38,04.07.2016 14:29:53,myData.biz
28734,adinam,Tender,Female,Hebrew,38,04.07.2016 14:29:59,myData.biz
28735,adine,Tender,Female,Hebrew,1000,04.07.2016 14:30:10,myData.biz
28736,adio,righteous,Male,Egyptian,2000,04.07.2016 14:30:16,myData.biz
28737,adir,Noble,Male,Hebrew,5000,04.07.2016 14:30:24,myData.biz
28738,adira,&quot;Noble; powerful.&quot;,Female,Hebrew,7000,04.07.2016 14:30:33,myData.biz
28739,adira,Strong.,Female,Arabic,7000,04.07.2016 14:30:39,myData.biz
28740,adiran,from the Adriatic,Male,Basque,129,04.07.2016 14:30:51,myData.biz
28741,adisa,Ashanti of Ghana name meaning &quot;one who will teach us.&quot;,Male,African,5000,04.07.2016 14:30:58,myData.biz
28742,aditi,free,Female,Indian,29000,04.07.2016 14:31:04,myData.biz
28743,aditi,free AHISMA,Female,Hindi,29000,04.07.2016 14:31:11,myData.biz
28744,aditya,Lord of the Sun,Male,Indian,212000,04.07.2016 14:31:21,myData.biz
28745,aditya,sun,Male,Indian,212000,04.07.2016 14:31:27,myData.biz
28746,aditya,Sun: The First. Lord of the sun.,Female,Indian,212000,04.07.2016 14:31:35,myData.biz
28747,aditya,The first.,Male,Indonesia,212000,04.07.2016 14:31:43,myData.biz
28748,adiv,Delicate,Male,Hebrew,689,04.07.2016 14:31:53,myData.biz
